AssetTag_RawWater_RawWater_Plant_INF_Flow_GPM,AssetTag_RawWater_RawWater_P2_Speed_FBK_Scaled,AssetTag_RawWater_RawWater_P3_Speed_FBK_Scaled,AssetTag_RawWater_RawWater_P1START_STOP,AssetTag_RawWater_RawWater_P2START_STOP,AssetTag_RawWater_RawWater_P3START_STOP,AssetTag_RawWater_RawWater_Inf_Flow_Setpoint_Control,AssetTag_RawWater_RawWater_ORP_Scaled,AssetTag_RawWater_RawWater_PH_Scaled,AssetTag_RawWater_RawWater_P2_Speed_CMD_Real,AssetTag_RawWater_RawWater_P3_Speed_CMD_Real,AssetTag_RawWater_RawWater_Inf_Flow_Total_Today,AssetTag_RawWater_RawWater_Inf_Flow_Total_Yesterday,AssetTag_RawWater_RawWater_Inf_Flow_Total_MG,AssetTag_RawWater_RawWater_Inf_Flow_Setpoint
1112.625,0.09375,52.34625,0,0,1,1,534.5625,5.53525,50.5,52.5,0,0,0,1100
1111.375,0.09375,51.435,0,0,1,1,534.375,5.537,50.5,51.5,0,0,0,1100
1122.75,0.09375,52.34625,0,0,1,1,534.1875,5.53525,50.5,52.5,0,0,0,1100
1207.125,0.09375,52.37625,0,0,1,1,534.1875,5.530875,50.5,53.5,0,0,0,1100
1125.5,0.09375,53.3325,0,0,1,1,533.4375,5.532625,50.5,52.5,0,0,0,1100
1077.875,0.09375,52.4775,0,0,1,1,533.625,5.532625,50.5,51.5,0,0,0,1100
1120,0.09375,51.41625,0,0,1,1,534,5.532625,50.5,52.5,0,0,0,1100
1139,0.10125,52.37625,0,0,1,1,533.8125,5.53525,50.5,51.5,0,0,0,1100
1046.375,9.75E-02,51.34875,0,0,1,1,533.8125,5.536125,50.5,52.5,0,0,0,1100
1147.875,0.10125,52.35,0,0,1,1,533.625,5.534375,50.5,52.5,0,0,0,1100
1104.75,0.10125,51.31875,0,0,1,1,533.625,5.534375,50.5,51.5,0,0,0,1100
1079.5,0.10125,51.36,0,0,1,1,533.8125,5.532625,50.5,51.5,0,0,0,1100
1094.625,0.10125,51.8025,0,0,1,1,533.8125,5.5335,50.5,52,0,0,0,1100
1118.375,9.75E-02,50.9175,0,0,1,1,533.625,5.537,50.5,51,0,0,0,1100
1018.25,0.10125,49.965,0,0,1,1,533.8125,5.537875,50.5,50,0,0,0,1100
1005.875,0.10125,50.985,0,0,1,1,533.8125,5.537,50.5,51,0,0,0,1100
1096.75,9.75E-02,51.9825,0,0,1,1,533.625,5.534375,50.5,52,0,0,0,1100
1103.5,9.75E-02,52.89,0,0,1,1,533.25,5.532625,50.5,53,0,0,0,1100
1134.25,9.75E-02,52.9275,0,0,1,1,532.875,5.5335,50.5,53,0,0,0,1100
1145.875,9.75E-02,53.415,0,0,1,1,532.875,5.537,50.5,53.5,0,0,0,1100
1079.25,9.75E-02,53.43,0,0,1,1,532.5,5.537875,50.5,53.5,0,0,0,1100
1086,0.10125,53.36625,0,0,1,1,532.875,5.5335,50.5,53.5,0,0,0,1100
1073.875,9.75E-02,52.4175,0,0,1,1,533.0625,5.5335,50.5,52.5,0,0,0,1100
1034.125,0.10125,52.38375,0,0,1,1,533.4375,5.53525,50.5,53.5,0,0,0,1100
1164,0.09375,53.39625,0,0,1,1,533.0625,5.536125,50.5,53.5,0,0,0,1100
1106.25,0.09375,52.3275,0,0,1,1,533.25,5.53525,50.5,52.5,0,0,0,1100
1089,9.75E-02,53.44875,0,0,1,1,533.25,5.537875,50.5,53.5,0,0,0,1100
1035.875,0.10125,52.31625,0,0,1,1,533.25,5.536125,50.5,52.5,0,0,0,1100
1065.375,0.09375,51.35625,0,0,1,1,533.25,5.536125,50.5,51.5,0,0,0,1100
1127.375,9.75E-02,52.32375,0,0,1,1,533.0625,5.53525,50.5,52.5,0,0,0,1100
1078.875,9.75E-02,51.36,0,0,1,1,533.25,5.53525,50.5,51.5,0,0,0,1100
1097.25,9.75E-02,52.3425,0,0,1,1,533.25,5.536125,50.5,52.5,0,0,0,1100
1080.25,0.09375,51.465,0,0,1,1,533.25,5.539625,50.5,51.5,0,0,0,1100
1044,9.75E-02,51.2925,0,0,1,1,533.25,5.537875,50.5,52.5,0,0,0,1100
1065,0.09375,52.38375,0,0,1,1,533.0625,5.534375,50.5,52.5,0,0,0,1100
1074.75,0.09375,53.3475,0,0,1,1,532.875,5.536125,50.5,53.5,0,0,0,1100
1155.875,0.09375,53.3025,0,0,1,1,532.3125,5.537,50.5,53.5,0,0,0,1100
1062.125,0.09375,52.40625,0,0,1,1,532.5,5.536125,50.5,52.5,0,0,0,1100
1186.875,0.09375,53.415,0,0,1,1,532.875,5.5405,50.5,53.5,0,0,0,1100
1112.25,9.00E-02,52.905,0,0,1,1,532.6875,5.5405,50.5,53,0,0,0,1100
1178.375,0.09375,52.84125,0,0,1,1,532.5,5.537875,50.5,52,0,0,0,1100
1120,0.09375,51.9375,0,0,1,1,532.6875,5.536125,50.5,52,0,0,0,1100
1040.75,0.09375,50.85,0,0,1,1,533.0625,5.537,50.5,51,0,0,0,1100
1067.5,9.75E-02,51.78,0,0,1,1,533.0625,5.53875,50.5,52,0,0,0,1100
1055.5,0.09375,52.94625,0,0,1,1,532.875,5.537,50.5,53,0,0,0,1100
1131,9.00E-02,52.75875,0,0,1,1,532.3125,5.5405,50.5,54,0,0,0,1100
1162.125,9.00E-02,53.91,0,0,1,1,531.75,5.541375,50.5,53,0,0,0,1100
1157.125,0.09375,52.8675,0,0,1,1,532.125,5.537875,50.5,52,0,0,0,1100
1043.75,0.09375,51.8175,0,0,1,1,532.875,5.537875,50.5,53,0,0,0,1100
1117.75,9.00E-02,52.935,0,0,1,1,532.6875,5.537875,50.5,53,0,0,0,1100
1152.375,9.00E-02,52.875,0,0,1,1,532.5,5.537875,50.5,52,0,0,0,1100
1126.375,9.00E-02,51.9225,0,0,1,1,532.6875,5.53875,50.5,51,0,0,0,1100
1103.75,0.09375,50.9175,0,0,1,1,532.875,5.5405,50.5,51,0,0,0,1100
1050.625,9.00E-02,50.92875,0,0,1,1,532.875,5.539625,50.5,51.5,0,0,0,1100
1102,0.09375,51.375,0,0,1,1,532.875,5.537875,50.5,51.5,0,0,0,1100
1036.875,0.09375,51.37125,0,0,1,1,532.875,5.53875,50.5,52,0,0,0,1100
1083,0.09375,51.93,0,0,1,1,532.6875,5.537875,50.5,52,0,0,0,1100
1074.5,0.09375,51.98625,0,0,1,1,532.3125,5.539625,50.5,52.5,0,0,0,1100
1084.875,0.09375,52.35,0,0,1,1,532.125,5.54225,50.5,52.5,0,0,0,1100
1128.125,0.09375,51.46875,0,0,1,1,532.3125,5.54225,50.5,51.5,0,0,0,1100
1044,9.00E-02,50.43375,0,0,1,1,532.5,5.539625,50.5,50.5,0,0,0,1100
1022.75,0.09375,51.4275,0,0,1,1,532.6875,5.53875,50.5,51.5,0,0,0,1100
1060.875,0.09375,50.3775,0,0,1,1,532.6875,5.53875,50.5,50.5,0,0,0,1100
1129,0.09375,49.34625,0,0,1,1,532.6875,5.539625,50.5,49.5,0,0,0,1100
988.5,0.09375,50.30625,0,0,1,1,532.5,5.539625,50.5,50.5,0,0,0,1100
1039.25,0.09375,51.375,0,0,1,1,532.6875,5.54225,50.5,51.5,0,0,0,1100
1136.125,0.09375,51.38625,0,0,1,1,532.3125,5.543125,50.5,51.5,0,0,0,1100
1140.5,9.75E-02,51.39375,0,0,1,1,532.3125,5.5405,50.5,51.5,0,0,0,1100
1031.125,0.09375,51.3225,0,0,1,1,532.125,5.5405,50.5,52.5,0,0,0,1100
1144,0.09375,52.33875,0,0,1,1,531.9375,5.537,50.5,52.5,0,0,0,1100
1027.625,0.09375,51.3,0,0,1,1,531.9375,5.5405,50.5,51.5,0,0,0,1100
1089.875,9.75E-02,52.36875,0,0,1,1,531.9375,5.53875,50.5,52.5,0,0,0,1100
1067.75,0.09375,51.5025,0,0,1,1,532.125,5.543125,50.5,51.5,0,0,0,1100
1030.375,0.09375,50.41125,0,0,1,1,532.125,5.544,50.5,50.5,0,0,0,1100
1246.5,0.09375,51.43875,0,0,1,1,532.3125,5.543125,50.5,51.5,0,0,0,1100
1042.125,9.75E-02,51.4725,0,0,1,1,532.3125,5.54225,50.5,52.5,0,0,0,1100
1087.75,0.09375,52.30875,0,0,1,1,531.9375,5.5405,50.5,52.5,0,0,0,1100
1111,0.09375,53.3325,0,0,1,1,531.75,5.54225,50.5,53.5,0,0,0,1100
1162.75,0.09375,53.4075,0,0,1,1,531.1875,5.539625,50.5,52.5,0,0,0,1100
1161.5,0.09375,52.3725,0,0,1,1,531.375,5.5405,50.5,51.5,0,0,0,1100
1073.125,0.09375,51.38625,0,0,1,1,531.9375,5.5405,50.5,51.5,0,0,0,1100
1013.875,0.09375,50.445,0,0,1,1,532.3125,5.543125,50.5,50.5,0,0,0,1100
1007.25,0.09375,51.33375,0,0,1,1,532.3125,5.54225,50.5,51.5,0,0,0,1100
1024.875,9.00E-02,52.3875,0,0,1,1,532.125,5.541375,50.5,52.5,0,0,0,1100
1117.375,0.09375,53.46375,0,0,1,1,531.5625,5.54225,50.5,53.5,0,0,0,1100
1078.375,9.75E-02,54.40125,0,0,1,1,530.8125,5.5405,50.5,54.5,0,0,0,1100
1103.875,0.09375,54.4875,0,0,1,1,530.8125,5.5405,50.5,53.5,0,0,0,1100
1075.75,9.75E-02,53.325,0,0,1,1,531.1875,5.544,50.5,53.5,0,0,0,1100
1079.75,0.09375,54.3075,0,0,1,1,531.75,5.544875,50.5,54.5,0,0,0,1100
1203.625,9.75E-02,54.405,0,0,1,1,531.1875,5.541375,50.5,53.5,0,0,0,1100
1071.5,0.10125,53.3475,0,0,1,1,531,5.54225,50.5,53.5,0,0,0,1100
1083.25,0.10125,53.3775,0,0,1,1,531.375,5.543125,50.5,53.5,0,0,0,1100
1091.25,9.75E-02,53.37,0,0,1,1,532.125,5.54225,50.5,53.5,0,0,0,1100
1125.5,0.09375,54.3975,0,0,1,1,531.1875,5.544875,50.5,54.5,0,0,0,1100
1120.5,9.75E-02,54.46125,0,0,1,1,531.1875,5.543125,50.5,54.5,0,0,0,1100
1057.375,9.75E-02,53.39625,0,0,1,1,531.9375,5.54225,50.5,53.5,0,0,0,1100
1088.75,0.09375,53.44125,0,0,1,1,532.3125,5.54225,50.5,53.5,0,0,0,1100
1078.125,9.75E-02,53.30625,0,0,1,1,532.3125,5.543125,50.5,53.5,0,0,0,1100
1092.875,0.09375,52.395,0,0,1,1,532.3125,5.543125,50.5,52.5,0,0,0,1100
1104.5,0.09375,51.41625,0,0,1,1,532.3125,5.54225,50.5,51.5,0,0,0,1100
1024.375,0.09375,50.3475,0,0,1,1,532.3125,5.54575,50.5,50.5,0,0,0,1100
1045.5,9.75E-02,51.48,0,0,1,1,531.9375,5.54575,50.5,51.5,0,0,0,1100
1072.875,9.75E-02,51.32625,0,0,1,1,531,5.544,50.5,51.5,0,0,0,1100
1090.25,0.09375,51.3525,0,0,1,1,530.8125,5.544,50.5,51.5,0,0,0,1100
1086.625,0.09375,51.3225,0,0,1,1,531.1875,5.544875,50.5,51.5,0,0,0,1100
1104.25,9.75E-02,52.43625,0,0,1,1,531.9375,5.54225,50.5,52.5,0,0,0,1100
1087.125,9.75E-02,52.3725,0,0,1,1,531.5625,5.5475,50.5,52.5,0,0,0,1100
1084.125,0.09375,52.47,0,0,1,1,530.625,5.544875,50.5,52.5,0,0,0,1100
1090.5,9.75E-02,52.4175,0,0,1,1,530.625,5.544875,50.5,52.5,0,0,0,1100
1081.875,0.09375,52.35,0,0,1,1,531.5625,5.544875,50.5,52.5,0,0,0,1100
1099,0.09375,51.3375,0,0,1,1,532.3125,5.544875,50.5,51.5,0,0,0,1100
1152.25,0.09375,51.38625,0,0,1,1,532.5,5.544,50.5,50.5,0,0,0,1100
1080.625,0.09375,50.28375,0,0,1,1,532.5,5.548375,50.5,50.5,0,0,0,1100
1062,0.09375,50.40375,0,0,1,1,532.5,5.546625,50.5,49.5,0,0,0,1100
1069,9.75E-02,49.48125,0,0,1,1,532.5,5.544,50.5,49.5,0,0,0,1100
1141.875,9.75E-02,50.415,0,0,1,1,532.5,5.544875,50.5,50.5,0,0,0,1100
1085.875,9.75E-02,50.37375,0,0,1,1,532.125,5.54575,50.5,51.5,0,0,0,1100
1174.75,9.75E-02,51.34875,0,0,1,1,532.3125,5.5475,50.5,52.5,0,0,0,1100
1121.25,9.75E-02,52.35375,0,0,1,1,532.125,5.550125,50.5,51.5,0,0,0,1100
1106.875,0.09375,51.34125,0,0,1,1,532.125,5.5475,50.5,52.5,0,0,0,1100
1152.5,0.09375,52.3725,0,0,1,1,531.375,5.54925,50.5,51.5,0,0,0,1100
1157.125,0.09375,51.36375,0,0,1,1,531.1875,5.546625,50.5,50.5,0,0,0,1100
1093.25,0.09375,50.385,0,0,1,1,531.5625,5.54575,50.5,50.5,0,0,0,1100
1067.25,0.09375,50.43,0,0,1,1,531.5625,5.54925,50.5,51,0,0,0,1100
1143.5,0.09375,50.8725,0,0,1,1,531.9375,5.550125,50.5,50,0,0,0,1100
1064.625,0.09375,49.8675,0,0,1,1,531.9375,5.5475,50.5,49,0,0,0,1100
964.375,0.09375,48.885,0,0,1,1,531.9375,5.5475,50.5,50,0,0,0,1300
1091.625,0.09375,49.9575,0,0,1,1,531.9375,5.5475,50.5,51,0,0,0,1300
1198.25,0.09375,50.94375,0,0,1,1,531.5625,5.54575,50.5,52,0,0,0,1300
1165.75,0.09375,51.99375,0,0,1,1,531,5.54925,50.5,52,0,0,0,1300
1225.75,0.09375,52.96875,0,0,1,1,530.25,5.548375,50.5,54,0,0,0,1300
1246.875,0.09375,53.91375,0,0,1,1,530.25,5.5475,50.5,55,0,0,0,1300
1226.75,0.09375,54.855,0,0,1,1,530.0625,5.5475,50.5,56,0,0,0,1300
1259.375,9.00E-02,55.95,0,0,1,1,529.5,5.5475,50.5,56,0,0,0,1300
1308,9.00E-02,56.86875,0,0,1,1,528.75,5.5475,50.5,57,0,0,0,1300
1298.25,9.00E-02,56.93625,0,0,1,1,528.75,5.551,50.5,58,0,0,0,1300
1308.25,9.00E-02,57.82875,0,0,1,1,528.5625,5.5475,50.5,57,0,0,0,1300
1266.875,0.09375,56.8575,0,0,1,1,528.5625,5.5475,50.5,57,0,0,0,1300
1261,0.09375,56.92125,0,0,1,1,530.625,5.548375,50.5,58,0,0,0,1300
1298.125,0.09375,57.795,0,0,1,1,529.6875,5.54925,50.5,58,0,0,0,1300
1302.5,9.75E-02,57.8775,0,0,1,1,528.75,5.551875,50.5,58,0,0,0,1300
1304.875,0.09375,57.87,0,0,1,1,528.9375,5.55275,50.5,58,0,0,0,1300
1224.25,9.75E-02,56.87625,0,0,1,1,528.9375,5.550125,50.5,57,0,0,0,1300
1262.25,0.09375,57.86625,0,0,1,1,530.625,5.550125,50.5,58,0,0,0,1300
1252.625,9.00E-02,58.89375,0,0,1,1,529.6875,5.551,50.5,59,0,0,0,1300
1261.375,0.09375,58.93125,0,0,1,1,529.3125,5.551,50.5,60,0,0,0,1300
1308.875,0.09375,59.83875,0,0,1,1,528.9375,5.553625,50.5,60,0,0,0,1300
1308.75,0.09375,59.88,0,0,1,1,530.0625,5.551875,50.5,60,0,0,0,1300
1302.625,9.00E-02,59.8575,0,0,1,1,529.875,5.551875,50.5,60,0,0,0,1300
1326.25,9.00E-02,59.8575,0,0,1,1,529.5,5.551875,50.5,60,0,0,0,1300
1351,9.00E-02,59.86875,0,0,1,1,529.5,5.55275,50.5,59,0,0,0,1300
1302.75,8.62E-02,58.8675,0,0,1,1,530.8125,5.555375,50.5,59,0,0,0,1300
1312,9.00E-02,58.87125,0,0,1,1,532.3125,5.555375,50.5,59,0,0,0,1300
1293.75,9.00E-02,58.8525,0,0,1,1,532.125,5.555375,50.5,59,0,0,0,1300
1265.75,9.00E-02,57.87,0,0,1,1,531.9375,5.551875,50.5,58,0,0,0,1300
1290.625,9.00E-02,57.85125,0,0,1,1,532.5,5.555375,50.5,58,0,0,0,1300
1284.75,9.00E-02,57.8025,0,0,1,1,531.1875,5.5545,50.5,58,0,0,0,1300
1263.125,9.00E-02,57.84375,0,0,1,1,532.5,5.557125,50.5,58.5,0,0,0,1300
1283.375,9.00E-02,58.33875,0,0,1,1,532.875,5.555375,50.5,58.5,0,0,0,1300
1301.125,9.00E-02,58.4475,0,0,1,1,531.75,5.555375,50.5,58.5,0,0,0,1300
1347.875,9.00E-02,58.41375,0,0,1,1,531.75,5.555375,50.5,58.5,0,0,0,1300
1318.5,8.62E-02,58.44,0,0,1,1,531.9375,5.55625,50.5,58.5,0,0,0,1300
1296.25,9.00E-02,58.3875,0,0,1,1,532.3125,5.558,50.5,58.5,0,0,0,1300
1317.5,8.62E-02,58.425,0,0,1,1,532.125,5.55975,50.5,58.5,0,0,0,1300
1331.625,8.62E-02,58.36875,0,0,1,1,531.1875,5.557125,50.5,58.5,0,0,0,1300
1325.625,8.62E-02,58.34625,0,0,1,1,531.75,5.558875,50.5,58.5,0,0,0,1300
1363.25,8.25E-02,57.8325,0,0,1,1,531.75,5.558,50.5,57,0,0,0,1300
1327,9.00E-02,56.85375,0,0,1,1,531.9375,5.558875,50.5,57,0,0,0,1300
1325.25,9.00E-02,56.86125,0,0,1,1,531.75,5.558,50.5,57,0,0,0,1300
1294,8.62E-02,56.31,0,0,1,1,532.3125,5.560625,50.5,56.5,0,0,0,1300
1310.5,9.00E-02,56.4825,0,0,1,1,532.3125,5.558875,50.5,56.5,0,0,0,1300
1309.375,9.00E-02,56.44125,0,0,1,1,531.75,5.55975,50.5,56.5,0,0,0,1300
1305,8.62E-02,55.425,0,0,1,1,531.9375,5.558875,50.5,55.5,0,0,0,1300
1285.5,8.62E-02,56.30625,0,0,1,1,532.5,5.558875,50.5,56.5,0,0,0,1300
1297.125,8.62E-02,56.41875,0,0,1,1,531.75,5.562375,50.5,56.5,0,0,0,1300
1276.375,8.62E-02,56.29875,0,0,1,1,530.4375,5.5615,50.5,56.5,0,0,0,1300
1311.75,8.62E-02,57.3,0,0,1,1,530.625,5.560625,50.5,57.5,0,0,0,1300
1297.625,8.62E-02,57.32625,0,0,1,1,530.0625,5.560625,50.5,57.5,0,0,0,1300
1362.875,8.25E-02,56.325,0,0,1,1,530.0625,5.562375,50.5,56.5,0,0,0,1300
1335.125,8.62E-02,57.39,0,0,1,1,530.25,5.562375,50.5,57.5,0,0,0,1300
1294.625,8.25E-02,56.36625,0,0,1,1,530.25,5.56325,50.5,56.5,0,0,0,1300
911.875,8.62E-02,56.11875,0,0,1,1,531.75,5.562375,50.5,57.5,0,0,0,1300
1328.75,8.25E-02,57.41625,0,0,1,1,532.125,5.562375,50.5,57.5,0,0,0,1300
1297.125,8.25E-02,58.4775,0,0,1,1,531.5625,5.562375,50.5,58.5,0,0,0,1300
1289.625,8.25E-02,58.42125,0,0,1,1,531.75,5.56325,50.5,58.5,0,0,0,1300
1258.875,8.62E-02,58.85625,0,0,1,1,531.1875,5.565875,50.5,59,0,0,0,1300
1278.875,8.62E-02,57.885,0,0,1,1,530.0625,5.562375,50.5,58,0,0,0,1300
1262,7.88E-02,57.7275,0,0,1,1,530.0625,5.56325,50.5,59,0,0,0,1300
1273.25,7.88E-02,58.83375,0,0,1,1,529.5,5.564125,50.5,59,0,0,0,1300
1295.375,8.25E-02,58.8675,0,0,1,1,529.6875,5.564125,50.5,59,0,0,0,1300
1277.125,8.25E-02,58.8,0,0,1,1,530.8125,5.5685,50.5,60,0,0,0,1300
1307.75,8.62E-02,59.81625,0,0,1,1,531.375,5.56675,50.5,60,0,0,0,1300
1325.125,8.25E-02,58.82625,0,0,1,1,530.25,5.565,50.5,59,0,0,0,1300
1301.375,8.25E-02,58.845,0,0,1,1,530.25,5.565,50.5,60,0,0,0,1300
1347.125,8.62E-02,59.955,0,0,1,1,531.375,5.565875,50.5,60,0,0,0,1300
1326.25,8.62E-02,59.78625,0,0,1,1,531.5625,5.567625,50.5,60,0,0,0,1300
1334.75,8.62E-02,60.00375,0,0,1,1,531,5.5685,50.5,60,0,0,0,1300
1315.75,8.25E-02,59.9325,0,0,1,1,530.0625,5.5685,50.5,59,0,0,0,1300
1315.75,8.62E-02,58.81875,0,0,1,1,529.875,5.56675,50.5,59,0,0,0,1300
1326.375,8.62E-02,57.91875,0,0,1,1,530.625,5.56675,50.5,58,0,0,0,1300
1279.625,8.62E-02,57.84375,0,0,1,1,531.1875,5.567625,50.5,58,0,0,0,1300
1273.125,8.25E-02,56.84625,0,0,1,1,530.4375,5.57025,50.5,57,0,0,0,1300
1312.25,8.25E-02,55.90125,0,0,1,1,531.1875,5.5685,50.5,56,0,0,0,1300
1265.875,8.25E-02,55.80375,0,0,1,1,531.1875,5.5685,50.5,56,0,0,0,1300
1263.875,8.25E-02,55.395,0,0,1,1,531.375,5.569375,50.5,55.5,0,0,0,1300
1258.75,8.62E-02,55.455,0,0,1,1,531.5625,5.57025,50.5,55.5,0,0,0,1300
1295,8.62E-02,56.37,0,0,1,1,531.375,5.571125,50.5,56.5,0,0,0,1300
1229.25,8.25E-02,56.3925,0,0,1,1,531,5.572875,50.5,57.5,0,0,0,1300
1280.5,8.62E-02,57.405,0,0,1,1,530.8125,5.57025,50.5,57.5,0,0,0,1300
1259.375,8.25E-02,57.42,0,0,1,1,530.625,5.57025,50.5,58,0,0,0,1300
1322.125,7.88E-02,57.69,0,0,1,1,529.6875,5.572,50.5,58,0,0,0,1300
1293.125,7.88E-02,57.91125,0,0,1,1,529.3125,5.5755,50.5,58,0,0,0,1300
1318.875,7.88E-02,57.945,0,0,1,1,529.6875,5.574625,50.5,58,0,0,0,1300
1314.875,7.88E-02,57.885,0,0,1,1,529.5,5.571125,50.5,57.5,0,0,0,1300
1347,7.88E-02,57.41625,0,0,1,1,530.625,5.572,50.5,56.5,0,0,0,1300
1326.375,7.88E-02,56.445,0,0,1,1,530.8125,5.572,50.5,56.5,0,0,0,1300
1302.75,7.88E-02,56.46375,0,0,1,1,530.8125,5.572,50.5,56.5,0,0,0,1300
1319.375,8.25E-02,56.3775,0,0,1,1,530.8125,5.574625,50.5,56.5,0,0,0,1300
1334.5,8.25E-02,56.32125,0,0,1,1,531,5.5755,50.5,56,0,0,0,1300
1371.5,8.25E-02,55.79625,0,0,1,1,531,5.5755,50.5,55,0,0,0,1300
1249.125,8.25E-02,54.84,0,0,1,1,531.1875,5.574625,50.5,55,0,0,0,1300
1269.625,7.88E-02,55.8075,0,0,1,1,530.8125,5.572875,50.5,56,0,0,0,1300
1257.875,8.25E-02,55.91625,0,0,1,1,530.625,5.572875,50.5,56.5,0,0,0,1300
1255.25,8.62E-02,56.40375,0,0,1,1,530.4375,5.576375,50.5,56.5,0,0,0,1300
1273.25,8.62E-02,56.265,0,0,1,1,530.4375,5.574625,50.5,56.5,0,0,0,1300
1276,8.62E-02,56.42625,0,0,1,1,530.625,5.574625,50.5,56.5,0,0,0,1300
1303.375,9.00E-02,57.33,0,0,1,1,530.625,5.5755,50.5,57.5,0,0,0,1300
1311,8.62E-02,57.42375,0,0,1,1,529.3125,5.57725,50.5,57.5,0,0,0,1300
1278.25,8.62E-02,57.35625,0,0,1,1,528.9375,5.578125,50.5,57.5,0,0,0,1300
1303.875,8.25E-02,57.4725,0,0,1,1,528.375,5.578125,50.5,57.5,0,0,0,1300
1291.75,8.25E-02,57.28125,0,0,1,1,529.3125,5.576375,50.5,57.5,0,0,0,1300
1306,8.25E-02,57.3675,0,0,1,1,528.9375,5.57725,50.5,57.5,0,0,0,1300
1309.5,8.62E-02,57.3825,0,0,1,1,528.375,5.57725,50.5,57.5,0,0,0,1300
1286,8.62E-02,56.46375,0,0,1,1,529.875,5.57725,50.5,56.5,0,0,0,1300
1257.125,8.62E-02,56.3775,0,0,1,1,530.4375,5.579875,50.5,56.5,0,0,0,1300
1296,8.62E-02,57.44625,0,0,1,1,530.8125,5.57725,50.5,57.5,0,0,0,1300
1290.875,8.62E-02,57.2625,0,0,1,1,530.25,5.57725,50.5,56.5,0,0,0,1300
1269.375,8.62E-02,56.3625,0,0,1,1,530.4375,5.57725,50.5,57.5,0,0,0,1300
1282.25,8.25E-02,57.315,0,0,1,1,528.9375,5.579,50.5,57.5,0,0,0,1300
1279.875,8.62E-02,57.39375,0,0,1,1,529.6875,5.581625,50.5,58,0,0,0,1300
1284.375,9.00E-02,57.915,0,0,1,1,529.3125,5.579875,50.5,58,0,0,0,1300
1299,8.62E-02,58.01625,0,0,1,1,529.875,5.58075,50.5,58,0,0,0,1300
1291.5,8.62E-02,57.81,0,0,1,1,529.875,5.579875,50.5,58,0,0,0,1300
1262.25,8.62E-02,57.84375,0,0,1,1,529.6875,5.578125,50.5,57.5,0,0,0,1300
1264.25,8.62E-02,57.4575,0,0,1,1,529.125,5.579,50.5,57.5,0,0,0,1300
1285,7.88E-02,57.38625,0,0,1,1,529.6875,5.581625,50.5,58,0,0,0,1300
1309.875,8.62E-02,57.915,0,0,1,1,529.3125,5.5825,50.5,58,0,0,0,1300
1302.5,8.62E-02,57.8625,0,0,1,1,529.6875,5.579875,50.5,57.5,0,0,0,1300
1275.625,8.62E-02,57.4125,0,0,1,1,528.375,5.581625,50.5,57.5,0,0,0,1300
1299.875,8.25E-02,57.44625,0,0,1,1,529.125,5.581625,50.5,57.5,0,0,0,1300
1291.375,9.00E-02,57.405,0,0,1,1,529.6875,5.58075,50.5,57.5,0,0,0,1300
1302.125,8.25E-02,57.25875,0,0,1,1,529.6875,5.583375,50.5,57.5,0,0,0,1300
1316.5,8.62E-02,57.35625,0,0,1,1,529.6875,5.5825,50.5,57.5,0,0,0,1300
1303.875,9.00E-02,57.315,0,0,1,1,529.5,5.581625,50.5,57.5,0,0,0,1300
1294,9.00E-02,57.34125,0,0,1,1,530.0625,5.5825,50.5,57.5,0,0,0,1300
1316,9.00E-02,57.34125,0,0,1,1,529.875,5.5825,50.5,57.5,0,0,0,1300
1297.125,9.00E-02,57.345,0,0,1,1,529.875,5.585125,50.5,57.5,0,0,0,1300
1297,9.00E-02,57.39375,0,0,1,1,529.6875,5.586875,50.5,57.5,0,0,0,1300
1299.25,9.00E-02,57.36,0,0,1,1,529.6875,5.586,50.5,57.5,0,0,0,1300
1331.25,9.00E-02,57.42,0,0,1,1,529.6875,5.583375,50.5,56.5,0,0,0,1300
1341.375,9.00E-02,56.3925,0,0,1,1,529.125,5.58425,50.5,56.5,0,0,0,1300
1327.625,9.00E-02,55.44,0,0,1,1,529.6875,5.58425,50.5,55.5,0,0,0,1300
1299.25,9.00E-02,54.36375,0,0,1,1,529.875,5.585125,50.5,54.5,0,0,0,1300
1263.125,9.00E-02,55.2675,0,0,1,1,529.6875,5.586875,50.5,55.5,0,0,0,1300
1327.875,9.00E-02,55.36125,0,0,1,1,529.875,5.5895,50.5,56.5,0,0,0,1300
1313.625,9.00E-02,56.30625,0,0,1,1,529.6875,5.58425,50.5,56.5,0,0,0,1300
1285.25,8.25E-02,56.46,0,0,1,1,529.875,5.585125,50.5,56.5,0,0,0,1300
1270.875,9.00E-02,56.38125,0,0,1,1,529.5,5.585125,50.5,56.5,0,0,0,1300
1295.625,9.00E-02,57.39,0,0,1,1,529.3125,5.586,50.5,57.5,0,0,0,1300
1289,8.62E-02,57.42375,0,0,1,1,528.75,5.592125,50.5,58.5,0,0,0,1300
1303.125,8.62E-02,58.31625,0,0,1,1,528.375,5.5895,50.5,57.5,0,0,0,1300
1327.75,9.00E-02,57.45,0,0,1,1,528.75,5.58775,50.5,57.5,0,0,0,1300
1309.5,8.62E-02,56.3475,0,0,1,1,529.125,5.586875,50.5,56.5,0,0,0,1300
1278,8.62E-02,56.3775,0,0,1,1,529.125,5.586875,50.5,56.5,0,0,0,1300
